Imp_B365H,Imp_B365D,Imp_B365A,Imp_BbAvH,Imp_BbAvD,Imp_BbAvA,Imp_PSCH,Imp_PSCD,Imp_PSCA,BbOU,BbAHh,BbAv_gt_2_5,BbAv_lt_2_5,HomeTeam_enc,AwayTeam_enc,Div_enc,Home_Wins_Last5,Home_Draws_Last5,Home_Losses_Last5,Away_Wins_Last5,Away_Draws_Last5,Away_Losses_Last5,Draws_Diff_Last5,Wins_Diff_Last5,Losses_Diff_Last5,FTR,FTR_enc,HomeTeam,AwayTeam,FTR_pred,Prob_A,Prob_D,Prob_H,Est_BbAvH,Est_BbAvD,Est_BbAvA,chosen_odds,chosen_prob,Expected_Value,confidence,prob_gap,spread_skew,Value_Bet,Kelly,Confidence_Stake,meta_success_prob,meta_filtered,profit_kelly
0.4347826086956522,0.303030303030303,0.3225806451612903,0.4329004329004329,0.3021148036253776,0.3184713375796178,0.4484304932735426,0.2881844380403458,0.2857142857142857,35.0,-0.25,2.07,1.76,55,16,4,0.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,A,0,Granada,Betis,A,0.4006507176259561,0.250348182528965,0.3490010998450787,2.31,3.31,3.14,3.14,0.4006507176259561,0.2580432533455024,0.4006507176259561,0.1503025350969911,0.0516496177808774,True,0.1205809595072441,0.4006507176259561,0.5579837550809984,True,0.2580432533455024
0.5128205128205129,0.2857142857142857,0.2666666666666666,0.5102040816326531,0.2881844380403458,0.2610966057441253,0.5102040816326531,0.2824858757062147,0.22883295194508,36.0,-0.5,1.99,1.82,68,148,4,2.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,H,2,La Coruna,Zaragoza,H,0.1369952447168289,0.2055183001131691,0.657486455170002,1.96,3.47,3.830000000000001,1.96,0.657486455170002,0.2886734521332039,0.657486455170002,0.5204912104531731,0.5204912104531731,True,0.3007015126387541,0.657486455170002,0.8554016923382881,True,0.28867345213320394
0.4878048780487805,0.3125,0.2631578947368421,0.4784688995215311,0.3105590062111801,0.2770083102493075,0.4761904761904761,0.2932551319648093,0.2506265664160401,28.0,-0.25,2.16,1.66,119,0,2,1.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,D,1,Sochaux,Ajaccio,D,0.2067331699864678,0.4554546659498557,0.3378121640636764,2.09,3.22,3.61,3.22,0.4554546659498557,0.4665640243585356,0.4554546659498557,0.2487214959633878,0.1310789940772085,True,0.2101639749362772,0.4554546659498557,0.6872844073541459,True,0.46656402435853545
0.4878048780487805,0.3125,0.2666666666666666,0.4878048780487805,0.3125,0.267379679144385,0.4672897196261682,0.2967359050445103,0.2570694087403599,35.0,-0.25,2.1,1.73,93,133,2,3.0,0.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,H,2,Nancy,Troyes,H,0.2081881022517231,0.2158639417814642,0.5759479559668126,2.0500000000000003,3.2,3.7400000000000007,2.0500000000000003,0.5759479559668126,0.1806933097319658,0.5759479559668126,0.3677598537150894,0.3677598537150894,True,0.1720888664113961,0.5759479559668126,0.7120277322942691,True,0.18069330973196593
0.5405405405405405,0.303030303030303,0.2222222222222222,0.5405405405405405,0.2941176470588235,0.23094688221709,0.5747126436781609,0.2717391304347826,0.1739130434782608,35.0,-0.5,2.06,1.75,13,21,2,3.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,H,2,Bastia,Brest,H,0.1691120032340891,0.2854285870006963,0.5454594097652147,1.8500000000000003,3.4000000000000004,4.330000000000001,1.8500000000000003,0.5454594097652147,0.0090999080656473,0.5454594097652147,0.3763474065311255,0.3763474065311255,False,0.0107057741948791,0.5454594097652147,0.7076231322524605,True,0.009099908065647238
0.5,0.3125,0.25,0.4901960784313725,0.3144654088050314,0.2617801047120419,0.4854368932038835,0.3095975232198142,0.2242152466367713,26.0,-0.25,2.4,1.54,132,97,2,2.0,3.0,0.0,2.0,0.0,3.0,3.0,0.0,3.0,A,0,Toulouse,Nice,A,0.4581527880006223,0.2354462517292424,0.3064009602701352,2.0400000000000005,3.1800000000000006,3.82,3.82,0.4581527880006223,0.7501436501623773,0.4581527880006223,0.2227065362713799,0.1517518277304871,True,0.2660083865824034,0.4581527880006223,0.8105918202167942,True,0.7501436501623775
0.4347826086956522,0.303030303030303,0.3225806451612903,0.4366812227074236,0.2994011976047904,0.3225806451612903,0.4219409282700421,0.2816901408450704,0.3174603174603174,34.0,-0.25,1.96,1.83,58,49,0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,A,0,Hamburg,Freiburg,A,0.3989052040030655,0.2239375961624401,0.3771571998344942,2.29,3.3400000000000003,3.1,3.1,0.3989052040030655,0.2366061324095032,0.3989052040030655,0.1749676078406254,0.0217480041685713,True,0.1126695868616682,0.3989052040030655,0.6990809560385082,True,0.23660613240950323
0.3846153846153846,0.2941176470588235,0.3846153846153846,0.3846153846153846,0.2890173410404624,0.3861003861003861,0.3460207612456747,0.2610966057441253,0.4132231404958678,25.0,0.0,1.53,2.4,142,116,0,0.0,3.0,2.0,4.0,0.0,1.0,3.0,4.0,1.0,A,0,Werder Bremen,Schalke 04,A,0.4683235730836356,0.2151073793997157,0.3165690475166486,2.6,3.4600000000000004,2.59,2.59,0.4683235730836356,0.2129580542866163,0.4683235730836356,0.2532161936839199,0.151754525566987,True,0.1339358831991297,0.4683235730836356,0.6309649898632423,True,0.21295805428661618
0.5555555555555556,0.303030303030303,0.2105263157894736,0.5681818181818182,0.2906976744186046,0.2004008016032064,0.5405405405405405,0.2906976744186046,0.1858736059479554,33.0,-0.75,2.25,1.63,134,32,3,1.0,3.0,1.0,2.0,0.0,3.0,3.0,1.0,2.0,H,2,Udinese,Chievo,H,0.2336311034278406,0.1948851015109671,0.5714837950611923,1.7599999999999998,3.4400000000000004,4.99,1.7599999999999998,0.5714837950611923,0.0058114793076982,0.5714837950611923,0.3765986935502251,0.3378526916333516,False,0.007646683299603,0.5714837950611923,0.723157628863273,True,0.005811479307698279
0.4761904761904761,0.2857142857142857,0.2631578947368421,0.4975124378109453,0.2941176470588235,0.2680965147453083,0.53475935828877,0.2666666666666666,0.2217294900221729,34.0,-0.25,1.81,1.98,96,51,1,2.0,0.0,3.0,3.0,2.0,0.0,2.0,1.0,3.0,H,2,Newcastle,Fulham,H,0.2052887189055985,0.214182226830642,0.5805290542637594,2.01,3.4000000000000004,3.73,2.01,0.5805290542637594,0.1668633990701564,0.5805290542637594,0.3752403353581609,0.3752403353581609,True,0.1652112862080756,0.5805290542637594,0.8351378712258647,True,0.16686339907015632
0.6369426751592356,0.2631578947368421,0.1666666666666666,0.6289308176100629,0.2590673575129534,0.175438596491228,0.6134969325153374,0.2506265664160401,0.15625,33.0,-1.0,1.68,2.17,117,9,4,2.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,H,2,Sevilla,Ath Bilbao,H,0.144304291043596,0.2151685232938905,0.6405271856625133,1.59,3.86,5.700000000000002,1.59,0.6405271856625133,0.0184382252033963,0.6405271856625133,0.4962228946189173,0.4962228946189173,False,0.0312512291582986,0.6405271856625133,0.8192149866385302,True,0.018438225203396177
0.5882352941176471,0.2777777777777778,0.2,0.5847953216374269,0.267379679144385,0.2028397565922921,0.5649717514124294,0.2666666666666666,0.1876172607879924,36.0,-0.75,1.87,1.93,49,59,0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,H,2,Freiburg,Hannover,H,0.1735738809096307,0.2202239250341537,0.6062021940562156,1.7100000000000002,3.7400000000000007,4.93,1.7100000000000002,0.6062021940562156,0.0366057518361286,0.6062021940562156,0.4326283131465848,0.4326283131465848,False,0.0515573969522939,0.6062021940562156,0.7670724920718585,True,0.03660575183612868
0.4444444444444444,0.3225806451612903,0.2941176470588235,0.4484304932735426,0.3225806451612903,0.2976190476190476,0.423728813559322,0.3115264797507788,0.2849002849002849,27.0,-0.25,2.45,1.5,18,92,2,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,H,2,Bordeaux,Montpellier,H,0.2782313569551773,0.223632805251964,0.4981358377928586,2.23,3.1,3.36,2.23,0.4981358377928586,0.1108429182780748,0.4981358377928586,0.2745030325408946,0.2199044808376812,True,0.090116193722012,0.4981358377928586,0.7816986588067972,True,0.11084291827807476
0.4545454545454545,0.303030303030303,0.303030303030303,0.4672897196261682,0.2958579881656805,0.2958579881656805,0.4566210045662101,0.2801120448179272,0.2816901408450704,36.0,-0.25,1.93,1.87,146,61,0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,D,1,Wolfsburg,Hoffenheim,D,0.2678393442844128,0.4260928621557287,0.3060677935598584,2.14,3.38,3.38,3.38,0.4260928621557287,0.4401938740863631,0.4260928621557287,0.1582535178713159,0.0382284492754456,True,0.1849554092799845,0.4260928621557287,0.6362230947075528,True,0.44019387408636307
0.4347826086956522,0.3125,0.3125,0.4366812227074236,0.3086419753086419,0.3144654088050314,0.4716981132075471,0.2857142857142857,0.2617801047120419,36.0,-0.25,2.2,1.67,137,53,4,0.0,2.0,3.0,2.0,3.0,0.0,1.0,2.0,3.0,H,2,Valladolid,Getafe,H,0.2439796586629216,0.2293143545054491,0.5267059868316293,2.29,3.2400000000000007,3.1800000000000006,2.29,0.5267059868316293,0.206156709844431,0.5267059868316293,0.2973916323261801,0.2827263281687077,True,0.159811402980179,0.5267059868316293,0.6478792376704591,True,0.20615670984443094
0.5,0.2941176470588235,0.2666666666666666,0.5025125628140703,0.2958579881656805,0.2624671916010498,0.5405405405405405,0.267379679144385,0.2114164904862579,37.0,-0.75,2.06,1.76,83,101,4,1.0,2.0,2.0,1.0,0.0,4.0,2.0,0.0,2.0,H,2,Malaga,Osasuna,H,0.2442980218530403,0.2234975658984455,0.5322044122485142,1.99,3.38,3.810000000000001,1.99,0.5322044122485142,0.0590867803745434,0.5322044122485142,0.3087068463500687,0.2879063903954739,True,0.0596836165399428,0.5322044122485142,0.5549939522116022,True,0.059086780374543374
0.4,0.2941176470588235,0.3703703703703703,0.4032258064516129,0.2994011976047904,0.3584229390681003,0.4048582995951417,0.2717391304347826,0.3448275862068966,36.0,-0.25,1.78,2.03,138,120,4,2.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,A,0,Vallecano,Sociedad,A,0.4547032468627163,0.2276080355350012,0.3176887176022825,2.48,3.3400000000000003,2.7900000000000005,2.7900000000000005,0.4547032468627163,0.2686220587469787,0.4547032468627163,0.2270952113277151,0.1370145292604338,True,0.1500681892441222,0.4547032468627163,0.6079382664481786,True,0.2686220587469788
0.5464480874316939,0.3125,0.2,0.5405405405405405,0.3048780487804878,0.2217294900221729,0.5405405405405405,0.2976190476190476,0.18348623853211,36.0,-0.5,2.11,1.72,97,119,2,2.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,H,2,Nice,Sochaux,H,0.1943901213930271,0.2480900076909948,0.5575198709159781,1.8500000000000003,3.28,4.510000000000001,1.8500000000000003,0.5575198709159781,0.0314117611945596,0.5575198709159781,0.3631297495229509,0.3631297495229509,False,0.0369550131700702,0.5575198709159781,0.7264952035402649,True,0.031411761194559684
0.5235602094240838,0.303030303030303,0.238095238095238,0.5291005291005292,0.303951367781155,0.2331002331002331,0.4901960784313725,0.3125,0.2178649237472767,36.0,-0.75,2.07,1.75,80,132,2,0.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,H,2,Lyon,Toulouse,H,0.2074996359725721,0.2391685727196208,0.5533317913078071,1.89,3.29,4.29,1.89,0.5533317913078071,0.0457970855717551,0.5533317913078071,0.3458321553352349,0.3458321553352349,False,0.0514573995188261,0.5533317913078071,0.7007960421143314,True,0.04579708557175523
0.4201680672268907,0.3076923076923077,0.3333333333333333,0.4201680672268907,0.3067484662576687,0.3311258278145695,0.4,0.2949852507374631,0.3257328990228013,36.0,-0.25,2.07,1.74,11,40,0,2.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,H,2,Augsburg,Ein Frankfurt,H,0.2234040028768374,0.2419637736929324,0.5346322234302301,2.3800000000000003,3.26,3.0200000000000005,2.3800000000000003,0.5346322234302301,0.2724246917639479,0.5346322234302301,0.3112282205533927,0.3112282205533927,True,0.1974091969303969,0.5346322234302301,0.6014130453378335,True,0.2724246917639478
0.4878048780487805,0.2941176470588235,0.2857142857142857,0.4901960784313725,0.2941176470588235,0.2785515320334262,0.5291005291005292,0.2777777777777778,0.2159827213822894,34.0,-0.25,1.99,1.82,84,29,4,2.0,0.0,3.0,0.0,1.0,4.0,1.0,2.0,1.0,H,2,Mallorca,Celta,H,0.2121153837842325,0.195286056078888,0.5925985601368794,2.0400000000000005,3.4000000000000004,3.59,2.0400000000000005,0.5925985601368794,0.2089010626792342,0.5925985601368794,0.3973125040579913,0.3804831763526468,True,0.2008664064223405,0.5925985601368794,0.7956320374486138,True,0.20890106267923422
0.5714285714285714,0.2564102564102564,0.2,0.5813953488372093,0.2617801047120419,0.2083333333333333,0.5747126436781609,0.2702702702702702,0.1818181818181818,37.0,-0.75,1.68,2.18,6,44,1,4.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,D,1,Arsenal,Everton,D,0.1742989392467026,0.4198666402789626,0.4058344204743349,1.72,3.82,4.800000000000001,3.82,0.4198666402789626,0.603890565865637,0.4198666402789626,0.24556770103226,0.2315354812276323,True,0.2141455907324954,0.4198666402789626,0.6582618957087393,True,0.6038905658656369
0.4347826086956522,0.2857142857142857,0.303030303030303,0.4464285714285714,0.2985074626865671,0.3125,0.4032258064516129,0.2923976608187134,0.3236245954692557,37.0,-0.25,1.86,1.94,144,145,1,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,H,2,West Ham,Wigan,H,0.199277428812487,0.2149985406734918,0.5857240305140211,2.24,3.350000000000001,3.2,2.24,0.5857240305140211,0.3120218283514073,0.5857240305140211,0.386446601701534,0.386446601701534,True,0.251630506735006,0.5857240305140211,0.8596165968342957,True,0.31202182835140746
0.5714285714285714,0.2631578947368421,0.1904761904761904,0.5813953488372093,0.273972602739726,0.2008032128514056,0.5555555555555556,0.2770083102493075,0.1876172607879924,37.0,-0.75,1.84,1.96,99,109,1,0.0,3.0,2.0,0.0,1.0,4.0,2.0,0.0,2.0,H,2,Norwich,Reading,H,0.1965326663074433,0.2163192460520873,0.5871480876404692,1.72,3.65,4.98,1.72,0.5871480876404692,0.0098947107416069,0.5871480876404692,0.3906154213330259,0.3906154213330259,False,0.0137426538077875,0.5871480876404692,0.5871084436503593,True,0.009894710741607
0.4166666666666667,0.3225806451612903,0.3225806451612903,0.4329004329004329,0.3115264797507788,0.3164556962025316,0.4291845493562232,0.3048780487804878,0.2857142857142857,37.0,-0.25,2.16,1.68,134,70,3,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,H,2,Udinese,Lazio,H,0.2040856396322513,0.2190563478699534,0.5768580124977952,2.31,3.2100000000000004,3.16,2.31,0.5768580124977952,0.3325420088699069,0.5768580124977952,0.3727723728655439,0.3727723728655439,True,0.2538488617327534,0.5768580124977952,0.7973974600008186,True,0.332542008869907
0.5,0.2777777777777778,0.2857142857142857,0.4784688995215311,0.2873563218390804,0.2958579881656805,0.4901960784313725,0.2732240437158469,0.2604166666666667,27.0,-0.25,1.59,2.26,142,146,0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,A,0,Werder Bremen,Wolfsburg,A,0.4437022071200571,0.2235859501962771,0.3327118426836656,2.09,3.480000000000001,3.38,3.38,0.4437022071200571,0.4997134600657931,0.4437022071200571,0.22011625692378,0.1109903644363914,True,0.2099636386831063,0.4437022071200571,0.594670349590752,True,0.499713460065793
0.4166666666666667,0.303030303030303,0.3472222222222222,0.4098360655737705,0.3058103975535168,0.3436426116838488,0.3759398496240601,0.2873563218390804,0.3584229390681003,37.0,0.0,2.0,1.8,117,10,4,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,A,0,Sevilla,Ath Madrid,A,0.4331064930213951,0.2388369926563347,0.3280565143222702,2.44,3.27,2.91,2.91,0.4331064930213951,0.2603398946922597,0.4331064930213951,0.1942695003650603,0.1050499786991249,True,0.1363036097865234,0.4331064930213951,0.7751893105395014,True,0.2603398946922597
0.5780346820809249,0.2777777777777778,0.2105263157894736,0.5813953488372093,0.2762430939226519,0.2036659877800407,0.5681818181818182,0.273972602739726,0.1779359430604982,37.0,-0.75,1.86,1.94,67,90,3,5.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,H,2,Juventus,Milan,H,0.1709810376734344,0.1974420430809461,0.6315769192456194,1.72,3.620000000000001,4.910000000000001,1.72,0.6315769192456194,0.0863123011024653,0.6315769192456194,0.460595881572185,0.460595881572185,True,0.1198781959756464,0.6315769192456194,0.8817502195501659,True,0.0863123011024654
0.4545454545454545,0.3225806451612903,0.2857142857142857,0.4545454545454545,0.3184713375796178,0.2923976608187134,0.4219409282700421,0.3144654088050314,0.2840909090909091,36.0,-0.25,2.15,1.69,111,136,2,3.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,2.0,A,0,Reims,Valenciennes,A,0.3990743366007335,0.2581599697974109,0.3427656936018556,2.2,3.14,3.420000000000001,3.420000000000001,0.3990743366007335,0.3648342311745089,0.3990743366007335,0.1409143668033226,0.0563086429988778,True,0.1507579467663259,0.3990743366007335,0.7272892998561212,True,0.3648342311745088
0.4651162790697674,0.3225806451612903,0.2777777777777778,0.4694835680751174,0.3125,0.2824858757062147,0.4405286343612334,0.3144654088050314,0.2652519893899204,26.0,-0.5,2.19,1.64,93,45,2,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,H,2,Nancy,Evian Thonon Gaillard,H,0.2014067178395071,0.2159673015162758,0.582625980644217,2.13,3.2,3.54,2.13,0.582625980644217,0.2409933387721821,0.582625980644217,0.3812192628047098,0.3812192628047098,True,0.2132684413913116,0.582625980644217,0.8665261729360566,True,0.24099333877218207
0.2941176470588235,0.3125,0.4545454545454545,0.2915451895043731,0.3021148036253776,0.4716981132075471,0.2325581395348837,0.2801120448179272,0.5076142131979695,36.0,0.25,1.86,1.94,13,76,2,3.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,A,0,Bastia,Lille,A,0.552854485646597,0.2068958286655982,0.2402496856878049,3.430000000000001,3.31,2.12,2.12,0.552854485646597,0.1720515095707857,0.552854485646597,0.3459586569809988,0.3126047999587921,True,0.1536174192596301,0.552854485646597,0.7346943136021199,True,0.17205150957078572
0.3076923076923077,0.2777777777777778,0.4347826086956522,0.3184713375796178,0.2976190476190476,0.4405286343612334,0.3584229390681003,0.3058103975535168,0.3571428571428571,37.0,0.25,1.87,1.92,131,85,1,2.0,1.0,2.0,4.0,0.0,1.0,1.0,2.0,1.0,H,2,Tottenham,Man City,H,0.2774570541856794,0.2644043864858105,0.45813855932851,3.14,3.36,2.2700000000000005,3.14,0.45813855932851,0.4385550762915216,0.45813855932851,0.1937341728426995,0.1806815051428306,True,0.2049322786408979,0.45813855932851,0.5713117586828114,True,0.4385550762915216
0.4347826086956522,0.2941176470588235,0.3333333333333333,0.4166666666666667,0.3003003003003003,0.3424657534246575,0.3968253968253968,0.2873563218390804,0.341296928327645,34.0,0.0,1.87,1.92,127,49,0,2.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,H,2,Stuttgart,Freiburg,H,0.2829919970786953,0.2402651196326255,0.4767428832886791,2.4,3.33,2.9200000000000004,2.4,0.4767428832886791,0.1441829198928299,0.4767428832886791,0.2364777636560536,0.1937508862099838,True,0.1029877999234498,0.4767428832886791,0.7484302318271813,True,0.1441829198928297
0.5235602094240838,0.2941176470588235,0.25,0.4926108374384237,0.3012048192771084,0.2666666666666666,0.4629629629629629,0.2967359050445103,0.2617801047120419,36.0,-0.5,1.89,1.91,66,105,3,1.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,H,2,Inter,Parma,H,0.2442452477329519,0.2332590188914853,0.5224957333755627,2.03,3.3200000000000003,3.750000000000001,2.03,0.5224957333755627,0.060666338752392,0.5224957333755627,0.2892367144840773,0.2782504856426107,True,0.0588993580120312,0.5224957333755627,0.6994908676989291,True,0.06066633875239213
0.5,0.303030303030303,0.2631578947368421,0.5,0.2949852507374631,0.2659574468085106,0.4464285714285714,0.3012048192771084,0.2747252747252747,33.0,-0.25,2.02,1.78,29,148,4,0.0,1.0,4.0,0.0,2.0,3.0,1.0,0.0,1.0,H,2,Celta,Zaragoza,H,0.223914969164519,0.2193625548053631,0.5567224760301178,2.0,3.39,3.7600000000000007,2.0,0.5567224760301178,0.1134449520602356,0.5567224760301178,0.3373599212247546,0.3328075068655988,True,0.1134449520602356,0.5567224760301178,0.6866911743245935,True,0.1134449520602356
0.6944444444444444,0.2439024390243902,0.125,0.684931506849315,0.2450980392156862,0.1358695652173913,0.6896551724137931,0.2227171492204899,0.1068376068376068,37.0,-1.0,1.99,1.81,124,0,2,1.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,H,2,St Etienne,Ajaccio,H,0.0809730083233043,0.2019197223063882,0.7171072693703074,1.4600000000000002,4.080000000000001,7.36,1.4600000000000002,0.7171072693703074,0.046976613280649,0.7171072693703074,0.6361342610470031,0.6361342610470031,False,0.1021230723492369,0.7171072693703074,0.6695789689468136,True,0.04697661328064899
0.5464480874316939,0.2941176470588235,0.2222222222222222,0.5434782608695652,0.2923976608187134,0.2293577981651376,0.5154639175257733,0.2785515320334262,0.2262443438914027,37.0,-0.75,1.95,1.85,112,133,2,0.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,A,0,Rennes,Troyes,A,0.396264866707247,0.2324166741721701,0.3713184591205828,1.84,3.420000000000001,4.36,4.36,0.396264866707247,0.7277148188435969,0.396264866707247,0.1638481925350768,0.0249464075866641,True,0.216581791322499,0.396264866707247,0.6796190964930356,True,0.7277148188435967
0.4347826086956522,0.2941176470588235,0.3333333333333333,0.423728813559322,0.2985074626865671,0.3333333333333333,0.4444444444444444,0.2754820936639118,0.2985074626865671,37.0,-0.25,1.79,2.02,56,59,0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,A,0,Greuther Furth,Hannover,A,0.4258895893322669,0.2253341860058219,0.3487762246619112,2.3600000000000003,3.350000000000001,3.0,3.0,0.4258895893322669,0.2776687679968006,0.4258895893322669,0.2005554033264449,0.0771133646703556,True,0.1388343839984003,0.4258895893322669,0.763629739258446,True,0.2776687679968006
0.3225806451612903,0.3225806451612903,0.4166666666666667,0.334448160535117,0.3194888178913738,0.4115226337448559,0.3875968992248061,0.3058103975535168,0.326797385620915,38.0,0.25,2.17,1.68,0,92,2,0.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,H,2,Ajaccio,Montpellier,H,0.2905269076324442,0.202841629593647,0.5066314627739087,2.9900000000000007,3.1300000000000003,2.43,2.9900000000000007,0.5066314627739087,0.5148280736939874,0.5066314627739087,0.3037898331802616,0.2161045551414644,True,0.2587075747205966,0.5066314627739087,0.8148342459984651,True,0.5148280736939873
0.3802281368821293,0.4166666666666667,0.2631578947368421,0.3846153846153846,0.4048582995951417,0.2754820936639118,0.3546099290780142,0.4,0.2652519893899204,21.0,-0.25,2.37,1.54,8,17,3,1.0,2.0,2.0,0.0,4.0,1.0,2.0,1.0,1.0,D,1,Atalanta,Bologna,D,0.1462279678566959,0.5977209006043002,0.2560511315390039,2.6,2.47,3.630000000000001,2.47,0.5977209006043002,0.4763706244926216,0.5977209006043002,0.4514929327476042,0.109823163682308,True,0.3240616493147085,0.5977209006043002,0.834562474496201,True,0.4763706244926215
0.5405405405405405,0.2666666666666666,0.2173913043478261,0.5405405405405405,0.2816901408450704,0.2331002331002331,0.5617977528089888,0.2610966057441253,0.1972386587771203,39.0,-0.75,1.79,2.02,121,143,1,3.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,A,0,Southampton,West Brom,A,0.3899604007198933,0.2325528786721871,0.3774867206079195,1.8500000000000003,3.5500000000000007,4.29,4.29,0.3899604007198933,0.6729301190883423,0.3899604007198933,0.1574075220477061,0.0124736801119738,True,0.2045380301180371,0.3899604007198933,0.7067364567518816,True,0.672930119088342
0.3472222222222222,0.2777777777777778,0.4,0.341296928327645,0.2994011976047904,0.4149377593360995,0.3067484662576687,0.2898550724637681,0.425531914893617,39.0,0.25,1.81,2.0,96,77,1,1.0,1.0,3.0,1.0,3.0,1.0,2.0,0.0,2.0,A,0,Newcastle,Liverpool,H,0.2965433408700484,0.207526229142099,0.4959304299878525,2.93,3.3400000000000003,2.4100000000000006,2.93,0.4959304299878525,0.4530761598644077,0.4959304299878525,0.2884042008457534,0.199387089117804,True,0.234754486976377,0.4959304299878525,0.8366425472193096,True,-0.234754486976377
0.3571428571428571,0.3333333333333333,0.3703703703703703,0.364963503649635,0.326797385620915,0.3717472118959108,0.3597122302158274,0.3076923076923077,0.352112676056338,28.0,0.25,2.17,1.64,21,112,2,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,A,0,Brest,Rennes,A,0.5306716967636737,0.1565501909161343,0.312778112320192,2.74,3.0600000000000005,2.69,2.69,0.5306716967636737,0.4275068642942821,0.5306716967636737,0.3741215058475393,0.2178935844434816,True,0.2529626415942497,0.5306716967636737,0.842189210863599,True,0.427506864294282
0.4761904761904761,0.303030303030303,0.2857142857142857,0.4524886877828054,0.3086419753086419,0.2976190476190476,0.4273504273504274,0.2923976608187134,0.3003003003003003,38.0,-0.25,2.07,1.75,148,84,4,0.0,1.0,4.0,1.0,1.0,3.0,0.0,1.0,1.0,H,2,Zaragoza,Mallorca,H,0.2538761766362249,0.1951387088738031,0.5509851144899719,2.2100000000000004,3.2400000000000007,3.36,2.2100000000000004,0.5509851144899719,0.2176771030228381,0.5509851144899719,0.3558464056161687,0.297108937853747,True,0.1798984322502794,0.5509851144899719,0.7287763494111195,True,0.21767710302283816
0.4761904761904761,0.2941176470588235,0.2941176470588235,0.4651162790697674,0.2994011976047904,0.2958579881656805,0.4761904761904761,0.2785515320334262,0.2659574468085106,37.0,-0.25,2.01,1.79,146,81,0,1.0,4.0,0.0,3.0,0.0,2.0,4.0,2.0,2.0,H,2,Wolfsburg,M'gladbach,H,0.1363600113607203,0.1892598370300727,0.6743801516092068,2.1500000000000004,3.3400000000000003,3.38,2.1500000000000004,0.6743801516092068,0.4499173259597948,0.6743801516092068,0.5380201402484864,0.5380201402484864,True,0.3912324573563433,0.6743801516092068,0.6444064845092401,True,0.44991732595979494
0.4878048780487805,0.303030303030303,0.2777777777777778,0.4694835680751174,0.3048780487804878,0.2881844380403458,0.4,0.2941176470588235,0.3278688524590164,38.0,-0.25,2.06,1.76,74,29,4,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,A,0,Levante,Celta,A,0.4413327099107206,0.2269229404583728,0.3317443496309064,2.13,3.28,3.47,3.47,0.4413327099107206,0.5314245033902005,0.4413327099107206,0.2144097694523477,0.1095883602798142,True,0.2151516208057492,0.4413327099107206,0.6015920978813062,True,0.5314245033902005
0.4347826086956522,0.2941176470588235,0.3333333333333333,0.4405286343612334,0.2994011976047904,0.3215434083601286,0.495049504950495,0.2702702702702702,0.2577319587628866,38.0,-0.25,1.93,1.88,103,66,3,2.0,2.0,1.0,2.0,0.0,3.0,2.0,0.0,2.0,H,2,Palermo,Inter,H,0.2601652786372932,0.2370092984552073,0.5028254229074994,2.2700000000000005,3.3400000000000003,3.11,2.2700000000000005,0.5028254229074994,0.1414137100000239,0.5028254229074994,0.2658161244522921,0.2426601442702062,True,0.1113493779527746,0.5028254229074994,0.6169176572169125,True,0.14141371000002378
